uid,district_name,year,month,area,centroid_x,centroid_y,ndvi_mean,ndvi_std,ndvi_min,ndvi_max,ndvi_anomaly,ndwi_mean,ndwi_std,ndwi_min,ndwi_max,ndwi_anomaly,lst_mean,lst_std,lst_min,lst_max,lst_anomaly,precipitation_mean,precipitation_std,precipitation_min,precipitation_max,precipitation_anomaly,drought_signal,population_mean,population_std,population_min,population_max,lulc_majority_class,rwi_mean,rwi_std,rwi_min,rwi_max,population_available,lulc_available
WBD0001,alipurduar,2013,11,0.2536678111680153,89.46302894657805,26.63269204937995,0.6599545939176102,0.1485095295239438,0.1301499977707862,0.9323000013828278,0.1155579743676029,-0.6064196462348678,0.0946362318388703,-0.825131356716156,-0.3133221268653869,-0.0772196907403824,26.811655740961463,1.3938771628746318,17.99818229675293,29.905000686645508,-0.1377348102669522,0.3825211348357024,0.2869615394386866,0.1586347818374633,1.311679124832153,0.2314700328133591,0.3945644460693937,360.6281831872946,264.23627587568984,12.996615409851074,4138.4951171875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2013,12,0.2536678111680153,89.46302894657805,26.63269204937995,0.5665420453416765,0.1428132957645184,0.1122500002384185,0.9229000210762024,0.1216689553290665,-0.5311534015112297,0.0971028005195701,-0.8018646240234375,-0.2362111657857895,-0.0838221716644535,23.5695768772348,1.4652117999200416,13.147333145141602,27.21266746520996,-0.555708536975775,0.5488160098040545,0.440522826142646,0.1200626939535141,1.972217321395874,0.3425218018920052,-0.0752771848241393,360.6281831872946,264.23627587568984,12.996615409851074,4138.4951171875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,1,0.2536678111680153,89.46302894657805,26.63269204937995,0.5443305832836711,0.1300801723226472,0.09825000166893,0.9144500195980072,0.0926371272423986,-0.5104617641092903,0.0901225254520974,-0.7945639491081238,-0.2167208343744278,-0.0607264195921852,22.815718116805723,1.4303666648008069,14.716666221618652,27.75,0.0665989313618879,0.2529807973791051,0.1470477263879563,0.1333175599575042,0.7346166372299194,0.0735695740825884,-0.1385426907552405,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,2,0.2536678111680153,89.46302894657805,26.63269204937995,0.5182763846469011,0.1230122380415698,0.1069000028073787,0.872899979352951,0.0657155735572441,-0.4742736913626951,0.0820512161386818,-0.7434791922569275,-0.2149437367916107,-0.0475858435389071,23.94746225665475,1.4437412541647727,14.413077354431152,28.580909729003903,-1.0685272705558262,1.1100419362386067,0.4554365906068855,0.6549304127693176,2.651171922683716,-0.4067292072492388,-0.1018796067546873,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,3,0.2536678111680153,89.46302894657805,26.63269204937995,0.4940789739148788,0.1106946562907603,0.1087999977171421,0.8953999876976013,0.0145783733370429,-0.4722469119594218,0.0701473767840834,-0.73199862241745,-0.2219124138355255,0.0048353779413353,28.363294596742158,1.765489350990906,18.628461837768555,33.67714309692383,-2.196512920901053,0.4901037922611943,0.2654923146477831,0.165875494480133,1.205112338066101,-0.1273114237266444,0.5990855492099058,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,4,0.2536678111680153,89.46302894657805,26.63269204937995,0.522449375496623,0.1206495184801908,0.0948000010102987,0.8980499804019928,0.0699864104748967,-0.4957021839036118,0.0761251101617926,-0.752226710319519,-0.2438170313835144,-0.0294568594173915,32.34075784664283,1.7897560095867793,23.87666702270508,38.290000915527344,-2.8403082379637894,0.8128616898148148,0.1665572622451017,0.5172312259674072,1.1663556098937988,0.3395276990234274,1.104899222072434,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,5,0.2536678111680153,89.46302894657805,26.63269204937995,0.6333243320421136,0.1170006411985439,0.0797999985516071,0.9024500250816344,0.1749942392011362,-0.5384331709566144,0.069990630986436,-0.6967894434928894,-0.2244602441787719,-0.1003111944112074,29.54161700437028,1.2302389175994672,22.501428604125977,32.645999908447266,-5.557783429406669,13.39631935402199,1.9366099962975911,9.177698135375977,18.299428939819336,7.434518771418533,-1.0363736520772475,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,6,0.2536678111680153,89.46302894657805,26.63269204937995,0.5542908612062971,0.1890930942959245,0.0344499992206692,0.9925499856472016,0.1102819534584609,-0.3561181453961253,0.0876670035972046,-0.6908968687057495,-0.0571280866861343,-0.0357167927852298,33.12458021637709,1.781818332862012,24.690000534057617,37.810001373291016,1.1887892011141936,24.47163673683449,2.631060128243185,19.28500747680664,29.4916934967041,12.116211897057193,-2.089030426746388,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,7,0.2536678111680153,89.46302894657805,26.63269204937995,0.6392162397261125,0.1696035186924432,-0.036349999718368,0.992599993944168,0.1951443268661227,-0.4417341559812042,0.0944073560935742,-0.7311503291130066,-0.1125811114907264,-0.1362382200221112,32.401101844949686,1.7718282779193275,23.670000076293945,36.709999084472656,3.138977162825934,17.046182137948495,1.9681765660563373,11.452938079833984,20.193603515625,5.785875526984922,-1.1601275760853311,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,8,0.2536678111680153,89.46302894657805,26.63269204937995,0.6118721793367601,0.1812372638214583,-0.0240000002086162,0.9682999849319458,0.0821487661582975,-0.396193723991518,0.0868780063759558,-0.6481761336326599,-0.0481499470770359,-0.055113854684481,32.15166887443802,1.524211539037522,24.149999618530277,36.95000076293945,2.54278233927856,31.01740406177662,4.934475013037941,26.10531044006348,40.4417610168457,17.21960549713937,-3.133448018272751,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,9,0.2536678111680153,89.46302894657805,26.63269204937995,0.7188516913115812,0.13884116257461,0.0238499991828575,0.9700999855995178,0.0320844977220017,-0.4494294467037671,0.095553686458369,-0.7417604923248291,-0.0477036722004413,0.0339817709863203,29.166621304748347,1.3731612899951773,19.32999992370605,33.959999084472656,0.2577531728260176,19.79781539351852,0.9396701117718438,18.37406349182129,22.585861206054688,10.57298322751762,-1.9996954238861129,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,10,0.2536678111680153,89.46302894657805,26.63269204937995,0.7234219805323798,0.1218949408124504,0.1255999952554702,0.963100016117096,0.0462016990824759,-0.6396335821768477,0.0768266187799798,-0.790846049785614,-0.3167051672935486,-0.0519570520568188,28.76636372665872,1.2535410750634537,19.94066619873047,32.369998931884766,-0.0429605385099982,0.7591260274251302,0.3552731907338959,0.1719270050525665,1.577590823173523,-1.05605845754991,0.6090763672772375,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,11,0.2536678111680153,89.46302894657805,26.63269204937995,0.6329946985498609,0.1467341183365084,0.0856499997898936,0.944350004196167,0.1207580601076648,-0.5763184838174976,0.0954327779643165,-0.7825092673301697,-0.2289114445447921,-0.0861587746759438,27.783060190703218,1.470112586672784,17.19769287109375,32.029998779296875,0.2647250282788,0.2275531027052137,0.1966505221624041,0.0601628422737121,0.8608245849609375,0.1239598090957668,0.5502297505321513,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2014,12,0.2536678111680153,89.46302894657805,26.63269204937995,0.5894338226621474,0.1463701250291053,0.130400002002716,0.9350500106811525,0.1471284000865047,-0.5444445602451019,0.0994120370147884,-0.8040952682495117,-0.2441361248493194,-0.0933667541976653,24.10434545093365,1.440926956657106,14.591053009033203,27.995264053344727,0.246996866323311,0.3965239701447663,0.2255920856090399,0.174250528216362,1.164425253868103,0.170641802157123,0.0186099997161363,361.89221659364733,294.3540320930181,12.738069534301758,4424.36328125,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,1,0.2536678111680153,89.46302894657805,26.63269204937995,0.5772491394455204,0.1320275362856441,0.110199999064207,0.9121499955654144,0.1096696922319392,-0.5408841437236181,0.0889699396575404,-0.8062716126441956,-0.2581228613853454,-0.0786275380263995,23.097884386174016,1.4210998226786646,14.878999710083008,27.190000534057617,0.3278184488999933,0.8378228081597222,0.122137621376882,0.6552819013595581,1.164677977561951,-0.0700641944828757,-0.1808355676765828,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,2,0.2536678111680153,89.46302894657805,26.63269204937995,0.5240102265531883,0.1248527602483235,0.0816999971866607,0.8916999995708466,0.0682975347459365,-0.4858814930984191,0.079823561920284,-0.7544514536857605,-0.2068009972572326,-0.0383864626306161,25.298674016686533,1.7121098178401528,16.205385208129883,30.68600082397461,-1.0091563230822589,0.4248585524382414,0.2261855536518069,0.1360580325126648,1.0078505277633667,-0.3222946314836993,0.1811524507781575,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,3,0.2536678111680153,89.46302894657805,26.63269204937995,0.4916893250893921,0.1236671301697723,0.1078499965369701,0.916150003671646,0.0314614641592528,-0.4595298997989009,0.0774629578778688,-0.7017200589179993,-0.1988969445228576,0.0030166016555639,29.374846046881206,1.959379960278142,20.461111068725582,34.682498931884766,-1.9000262471820089,1.0241817898220489,0.3592100494831964,0.5830511450767517,2.049496650695801,-0.6409912052990518,0.6638259492726898,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,4,0.2536678111680153,89.46302894657805,26.63269204937995,0.6284714721146206,0.1083971140067576,0.1337499991059303,0.9014500081539154,0.1198239795061152,-0.5407120630823908,0.0697585009531862,-0.7138391733169556,-0.2384694218635559,-0.0665304218144119,28.459646901072706,1.2482666804452789,20.933332443237305,30.961427688598636,-2.588691310528876,5.198178326642072,1.086658951845899,2.4712471961975098,6.682911396026611,0.457417673605895,-0.049176122994927,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,5,0.2536678111680153,89.46302894657805,26.63269204937995,0.6383701183514601,0.143096287452931,0.0908000022172927,0.9756499826908112,0.1303608990765069,-0.5083406806257964,0.0639524629205689,-0.7073313593864441,-0.2251506745815277,-0.0400717294390451,28.84445023837902,1.143388532467629,21.902000427246094,32.849998474121094,-3.014724267660334,10.941953305844908,3.9961228745622055,4.460835933685303,19.56952476501465,6.726647060704869,-0.797718291369488,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,6,0.2536678111680153,89.46302894657805,26.63269204937995,0.4555408379270957,0.2108771284854148,0.0246000001206994,0.9846499860286712,-0.0007801183804836,-0.3004774158644274,0.0947370927156806,-0.6129236221313477,-0.0492716915905475,0.0456920664310949,29.76789059056853,1.399549949165156,22.559999465942383,33.43000030517578,-4.311798288210561,25.277077003761573,5.47402482693728,17.029645919799805,36.68308639526367,13.800992344585,-2.6598733548705966,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,7,0.2536678111680153,89.46302894657805,26.63269204937995,0.7231297101584228,0.1322694441310409,0.0620499998331069,0.9839999973773956,0.2579830549461742,-0.5181382717923702,0.0954970664608715,-0.7752020955085754,-0.0878941789269447,-0.1990069545960812,32.489890882541204,1.3799239029165702,25.309999465942383,35.97666549682617,1.9299438597477483,17.68148238570602,2.2330029183686912,14.08692455291748,22.934175491333008,-2.4156200492063284,-1.2369076537382122,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,8,0.2536678111680153,89.46302894657805,26.63269204937995,0.4465286054827175,0.1755922279433749,0.015599999576807,0.9704000055789948,-0.0441255817000704,-0.2398438394430451,0.0565691182208846,-0.4838542640209198,-0.0264802817255258,0.0632363146717415,29.877617280065166,1.2356713031916104,24.270000457763672,32.650001525878906,0.8611163569691875,39.786209671585645,3.708118138932177,32.09027099609375,46.131614685058594,24.836510039566345,-4.662598651533036,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,9,0.2536678111680153,89.46302894657805,26.63269204937995,0.7563982109157728,0.1046455716053647,0.0852500014007091,0.9505000114440918,0.062982352879216,-0.6140529490383084,0.0819800639042092,-0.7790514230728149,-0.1351969093084335,-0.0891537117140228,29.761847253273714,1.0300307381526683,20.757999420166016,33.47800064086914,0.2217610993279599,19.34017379195602,2.240852564295553,16.40997314453125,23.53040313720703,11.234361039927164,-1.8361703877880733,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,10,0.2536678111680153,89.46302894657805,26.63269204937995,0.7321768226062774,0.1181773784149772,0.0803999975323677,0.954200029373169,0.0795425725022282,-0.643217448331475,0.0760108552060637,-0.7921023368835449,-0.2733563482761383,-0.0437004532697138,28.91385329757648,1.1358841982218464,20.604665756225582,32.13352966308594,-0.8848959086646282,0.9001597651728878,0.1188999139636096,0.624199390411377,1.1476250886917114,-0.3954951484234291,0.6092544318577858,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,11,0.2536678111680153,89.46302894657805,26.63269204937995,0.6680073740750397,0.1395755478367065,0.1319499984383583,0.9343499839305878,0.1266722826801301,-0.603376016072993,0.0934703717418538,-0.8089902400970459,-0.3118148148059845,-0.0881101938468492,26.80445222487088,1.5088064696190924,17.583749771118164,29.8700008392334,-1.613633123426741,0.5480423326845523,0.4770576301211999,0.1457308679819107,2.061088800430298,0.3447345458668994,0.3690892180871108,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2015,12,0.2536678111680153,89.46302894657805,26.63269204937995,0.5869853938530493,0.1433859077005019,0.1085500009357929,0.9225499927997588,0.1340290439743098,-0.5382893232070325,0.094285989862685,-0.7722215056419373,-0.245877519249916,-0.0866376877536869,23.047531783869687,1.5020108136607162,12.605999946594238,26.15166664123535,-0.7468479128709191,0.6675519590024594,0.47499813974496,0.1411162465810775,2.146894693374634,0.1394578266053021,-0.1659253785244487,365.76447836801754,309.19747297933435,9.608287811279297,4306.068359375,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,1,0.2536678111680153,89.46302894657805,26.63269204937995,0.5464968293727652,0.127975738969832,0.0771500021219253,0.9263499975204468,0.0989548397488649,-0.4941907131052883,0.0867116531004243,-0.7813761830329895,-0.1682542711496353,-0.0591611586868799,22.01345848232022,1.4537008284861317,11.38230800628662,25.709999084472656,-0.6614460163954057,0.8536817762586806,0.2761305890680954,0.594717800617218,1.6920243501663208,0.2104559626459375,-0.3355300390182961,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,2,0.2536678111680153,89.46302894657805,26.63269204937995,0.4927009033882101,0.1157224061435438,0.0873499996960163,0.874750018119812,0.0374075718247058,-0.4212806704090673,0.0769557064468834,-0.7153849601745605,-0.1642002463340759,0.0133798732549988,24.881523142630115,1.384855789131678,16.889999389648438,28.904544830322266,-1.566697327781558,0.751373432300709,0.6337556156639812,0.1632911264896392,2.718303918838501,-1.1442615834593104,0.0734762343271285,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,3,0.2536678111680153,89.46302894657805,26.63269204937995,0.5125930392083831,0.1244711488022462,0.1053999997675418,0.9059000015258788,0.0396537251272886,-0.4919567758317736,0.07914774646097,-0.7165117263793945,-0.2102492302656173,-0.0252336479290843,29.21788339292809,1.578788796412912,20.765384674072266,33.52571487426758,-2.224179886623876,2.0736444261338978,0.555763821453216,0.975898027420044,3.4446330070495605,0.7605337463877224,0.4982279840822889,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,4,0.2536678111680153,89.46302894657805,26.63269204937995,0.5972593978136174,0.1075623300651649,0.1358000002801418,0.9485999941825868,0.1514912091881673,-0.5094361634875757,0.0649516119624336,-0.7515031099319458,-0.2359917014837265,-0.0585069567717977,28.891281783869687,0.9177224370146936,23.738000869750977,31.61000061035156,-6.524745501919611,2.17795251916956,0.7087536693916272,1.0905436277389526,3.972159624099731,1.295014321144257,0.4291982338064768,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,5,0.2536678111680153,89.46302894657805,26.63269204937995,0.7063449015444974,0.1077284101834155,0.0690000019967556,0.9574000239372252,0.2178354668589297,-0.5537077097727182,0.078604610592409,-0.7509996891021729,-0.1103894561529159,-0.1019499009717825,29.96461733678344,1.2943184055883454,21.1299991607666,33.387142181396484,-3.0746711839124927,10.708371762876157,2.248596243941586,5.397656440734863,14.145918846130373,3.558471096100586,-0.6132393979999572,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,6,0.2536678111680153,89.46302894657805,26.63269204937995,0.4972882058253873,0.2081470927690336,0.0208999998867511,0.9958000183105468,0.004070521520487,-0.4151967933657216,0.0801479453400158,-0.7070092558860779,-0.1259894967079162,-0.0097181621151784,30.183996740200097,1.3124800271449113,23.549999237060547,34.470001220703125,-1.8255987534610547,29.42400444878472,5.350837087221628,19.321304321289062,38.303035736083984,19.435566214530517,-3.1668039095392344,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,7,0.2536678111680153,89.46302894657805,26.63269204937995,0.3353053338858264,0.1638110396690032,0.0267499992623925,0.9576999843120576,-0.0269822307762482,-0.1926464750418126,0.0706426287306009,-0.4161060154438019,-0.0242660790681839,0.0397119458887495,24.07207618254781,0.5626148598330506,23.01000022888184,24.82999992370605,-2.5732899021871134,39.2916576244213,6.149199695181713,27.78167533874512,50.330810546875,23.63088651339912,-5.389759813372219,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,8,0.2536678111680153,89.46302894657805,26.63269204937995,0.6326716026333432,0.1713350126410009,0.0306000001728534,0.9787999987602234,0.0730264192790062,-0.4530285570643517,0.0870202037132751,-0.7455199956893921,-0.1097783520817756,-0.0799342776541288,31.699851297047825,2.333502895430607,7.510000228881836,36.869998931884766,1.0063757431662914,10.30143568250868,0.8529642622853792,8.563620567321777,12.65767765045166,-0.8945772736076076,-0.3201050256754381,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,9,0.2536678111680153,89.46302894657805,26.63269204937995,0.736137468340286,0.1502545330065778,0.0215499997138977,0.9696000218391418,0.0837424869658626,-0.4713119599195604,0.093629465630525,-0.7113187313079834,-0.1088724881410598,-0.03252315613018,28.48920648464164,2.5686247013665318,1.830000042915344,33.27000045776367,-0.0277380267903879,15.111420808015046,1.7003181954948203,11.38345718383789,17.83978843688965,3.899036212143177,-1.443465682530249,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
WBD0001,alipurduar,2016,10,0.2536678111680153,89.46302894657805,26.63269204937995,0.719390527227354,0.1267827020753477,0.073650000616908,0.932099997997284,0.0584341164955465,-0.6366166293753982,0.0789615966804722,-0.790388286113739,-0.262573629617691,-0.0500313552257448,29.49666269368296,1.0422175650817056,20.974000930786133,32.1552619934082,0.440387331862091,8.259327076099536,2.3992792337037177,5.74664306640625,13.483631134033203,4.033664007689835,-0.3290038180742329,366.6230832420591,312.6627465472168,8.949098587036133,4524.57421875,,-0.12358356164383563,0.367025230372219,-1.099,0.947,1,0
